shop_name,product_name,shelf_price,per_unit_price,image_url
IKI,"Ryžiai su lašiša (šaldyti), 400 g",2.39 €,5.97 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_279896_W5RvAbpnRicygag1V4nopPhtD8z2_7n7OMNYecTYWFR3cXupj.webp?alt=media&token=f0d278ff-8817-4643-a235-249424a8cc1c
IKI,"Žalioji arbata su citrina IKI, 20 vnt.",1.13 €,0.06 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_vo7QQf44YbgiVJ8WIbSa.jpg?generation=1639147489226863&alt=media
IKI,"Maltas mairūnas KOTANYI, 6 g",0.71 €,118.33 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_92008_W5RvAbpnRicygag1V4nopPhtD8z2_Hd4WqTptPZNxVxSq5LPL.webp?alt=media&token=59dea944-9eec-489f-b057-196e80234279
IKI,"Mėsą minkštinanti druska SAUDA, 70 g",0.53 €,7.57 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_pMeRz9Dr5tUkHxPpAbwr.jpg?generation=1582205835124012&alt=media
IKI,"Dubajaus šokolado stiliaus šokoladinis desertas BOUJEE, 40 g",1.07 €,26.75 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_287801_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_TbedBK3Z8KntaXe0roLj.webp?alt=media&token=ad150093-25a7-4cf7-83ba-ba70c064736a
IKI,"Pica FRYTASTIC su vištienos kebabo mėsa, mocarela ir daržovėmis, 210 g",1.19 €,5.67 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_290407_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_PGRucrbNjQDQjvEPf5t7.webp?alt=media&token=5877d317-3f9c-413f-a9a4-e69fa23822c9
IKI,"Laurų lapeliai KOTANYI, 4 g",0.71 €,177.50 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_92532_W5RvAbpnRicygag1V4nopPhtD8z2_rRt4yF3ziDhTycXaezUr.webp?alt=media&token=dfe85a49-aabc-4e4d-a0ee-2ac12356bddb
IKI,"Sausas kačių ėdalas su paukštiena JOSICAT, 650 g",2.51 €,3.86 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_KK0PngIuO6dWrEEKI1tA_xGdb10o0VzY1SFD6eDjbpqgxmW02_glJ61sVEToQ3F3N2zoEw_thumb.jpg?generation=1662701975472780&alt=media
IKI,"Saldus ir aitriųjų paprikų wok padažas SANTA MARIA ASIA, 150 g",2.09 €,13.93 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_IuVTu5u1HYOSrPnSPdZB.jpg?generation=1612271979020258&alt=media
IKI,"Sausas kačių ėdalas su vištiena ir kviečiais ONE JUNIOR, 800 g",4.43 €,5.54 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_273803_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_xnZdvrNcPuZwVjmByv7n.webp?alt=media&token=baec38d3-2265-4656-9f3e-cff8ba0d8991
IKI,Gazuotas gaivusis gėrimas PEPSI Zero Sugar 2l PET,1.19 €,0.59 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_288516_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_OvYFWddeKsRhsSEu7dmg.webp?alt=media&token=4bbaeaa6-7dba-495e-af52-df292bfcc951
IKI,"Kreminis aguonų tortas LIONAS, 550 g",3.99 €,7.25 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_277407_W5RvAbpnRicygag1V4nopPhtD8z2_qsAKLWv2eiP4MllcImU9.webp?alt=media&token=8501283d-0375-4fe6-8c00-df044a3b4d78
IKI,"Alyvuogių aliejus ONDOLIVA EXTRA VIRGIN, 750 ml",8.39 €,11.19 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_FZweqoF8obQLoBgD2lOn_W5RvAbpnRicygag1V4nopPhtD8z2_ycFGgHPHOV1pIP80Dqmi_thumb.jpg?generation=1687181642173472&alt=media
IKI,"Skalbimo kapsulės PERSIL POWER CAPS Universal, 29 skalbimai",10.79 €,0.37 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284282_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_DpYJtXpNJmU3hKN7bQZ6.webp?alt=media&token=e14bc767-e56f-4610-b025-893078e11de4
IKI,"Skalbimo gelis PERSIL COLOR, 44 skalbimai, 1980 ml",10.79 €,5.45 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_281156_W5RvAbpnRicygag1V4nopPhtD8z2_z0PD2niUiipv3QkO2pjN.webp?alt=media&token=b7b3f98c-0276-49e9-bd2d-67efa1d00dd7
IKI,"Natūralus mineralinis vanduo PERRIER, 0,33 l",1.01 €,3.06 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_269797_W5RvAbpnRicygag1V4nopPhtD8z2_p6R5IXWqE2JRa6UVEG1j.webp?alt=media&token=14440e60-dc21-4b92-9259-7d4f9efd7d07
IKI,"Skalbinių minkštiklis SILAN AROMATHERAPY RELAXING MALDIVES, 50 skalbimų, 1100 ml",4.19 €,3.81 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_281153_W5RvAbpnRicygag1V4nopPhtD8z2_9CYOWlFSCjOfBGEaG6Dh.webp?alt=media&token=8f34da35-9abe-48e2-87d3-da3b443d2a15
IKI,"Skalbimo kapsulės PERSIL POWER CAPS Color, 29 skalbimai",10.79 €,0.37 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284278_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_YkfMTsF5OXwZtEOjPFt2.webp?alt=media&token=9e1b94c1-061f-42f6-af45-7f87f6767b2f
IKI,"Skandinaviška silkių filė, EDEGA, 300 g",2.09 €,6.97 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284559_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_NGUJ2IyPdbCCWq0V4VLB.webp?alt=media&token=7a2cd1b9-2ad4-494d-9e05-031d7e1685a0
IKI,"Skalbimo lapeliai DR.BECKMANN Colour, 25 vnt.",4.79 €,0.19 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_MQ0MImVdEL9pSCkhcHT9_W5RvAbpnRicygag1V4nopPhtD8z2_tkKgUIb1HDhzJck1MoT1_thumb.jpg?generation=1685087718342585&alt=media
IKI,"Įklotai LIBRESSE SO SLIM, 30 vnt.",1.67 €,0.06 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_260312_uF3DptJQvjXHqmno4Mal_iyy1BQnhqM5cDpZk2O5u.webp?alt=media&token=7e508154-8a1c-4b67-bf4a-16697cc12329
IKI,Riestainėliai „Vaniliniai“ 220 g.,1.18 €,5.36 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_83949_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_pmKNfotjoRh8ltV6l2tj.webp?alt=media&token=55ad7ad2-aebb-4d0d-b17d-1ac1a774493a
IKI,"Ananasų ir mangų džemas ST. DALFOUR, 284 g",3.47 €,12.22 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_kIWxWmiUYQZ3sFl9E27R_xGdb10o0VzY1SFD6eDjbpqgxmW02_KOKa66ejjgKFMT31ARo8_thumb.jpg?generation=1674651245559073&alt=media
IKI,"Kanapinė druska SALDVA, 100 g",0.89 €,8.90 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_fCP8OBdnRfVmFeCNJZ4L.jpg?generation=1639147620267679&alt=media
IKI,"Kavos kapsulės LAVAZZA A MODO MIO LUNGO DOLCE, 16 vnt.",4.99 €,0.31 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_278647_uF3DptJQvjXHqmno4Mal_S002D4OuiZOU1ZiOcb7E.webp?alt=media&token=c49361bb-be71-4592-97e5-c4722795bd4a
IKI,"Ketverių pipirų malūnėlis KOTANYI, 35 g",2.57 €,73.43 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_1106_W5RvAbpnRicygag1V4nopPhtD8z2_F46L3H0bu1beeu7u21Bj.webp?alt=media&token=9313d10e-a85b-4338-91d1-baef11cdb202
IKI,"Visavertis ėdalas suaugusioms katėms ONE SENSITIVE, 800 g",4.43 €,5.54 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_225648_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_icSmmW5358Z9JsdZRd1E.webp?alt=media&token=48812e02-2cc7-4667-a1e5-35d3f15d958c
IKI,"Malta kava ILLY MOKA, 250 g",6.99 €,27.96 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_atFAFU2Vdd1J8YldwEGc.jpg?generation=1639147345046015&alt=media
IKI,"Torto papuošimai ALVO, 50 g",0.59 €,11.80 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_38609_uF3DptJQvjXHqmno4Mal_duZbeEhGo7kfcWix7qyy.webp?alt=media&token=20d394b7-5a64-48f4-b081-e2c2fbc1c58b
IKI,"Žaliosios alyvuogės įdarytos paprikomis IBELUS, 280 g",1.07 €,3.82 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_WlOA8fvrHaiXHXbwkiSw.jpg?generation=1582201561623630&alt=media
IKI,"BBQ prieskoniai SALDVA Ultimate Rub, 230 g",2.99 €,13.00 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_e2bK7SttNKH47ajfX73L_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_ZnRCbCFOjyZIfFAcAfs5_thumb.jpg?generation=1693481680549907&alt=media
IKI,Kalėdinis dovanų popierius,1.19 €,1.19 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_267029_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_crt1ZesL9UJhrHOL8lWe_thumb.webp?generation=1700725589942092&alt=media
IKI,"Šunų ėdalas su jautiena, saldžiomis bulvėmis ir mėlynėmis MOONRANGER, 800 g",3.77 €,4.71 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_nQKxN2dZLq8RAyYQ7ICW_W5RvAbpnRicygag1V4nopPhtD8z2_Yw5YiNYQvCudEoJw2uUa_thumb.jpg?generation=1687181645254585&alt=media
IKI,Vaisinis tortas (18cm) PAGAMINTA IKI,9.99 €,9.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_221109_W5RvAbpnRicygag1V4nopPhtD8z2_koVLDdrTMLn0P1D60aR0.webp?alt=media&token=69e9dcbb-0797-4f1b-8cb3-bf652b3235d8
IKI,"Kapotas jautienos kumpis BIOVELA, 240 g",3.17 €,13.21 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_NIOrVRQBxKVEB0wYqDAY.jpg?generation=1631696093900636&alt=media
IKI,Sausainiai CANTUCCI su migdolais,13.99 €,13.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_247446_W5RvAbpnRicygag1V4nopPhtD8z2_TGQlixyoX6Ea5T3gLdFL.webp?alt=media&token=40c3297f-579f-4a00-bbea-f2b6bce559c2
IKI,"Ekologiška įvairių daržovių tyrelė HIPP (nuo 4 mėn.), 125 g",1.42 €,11.36 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_2iIS8iKhxULI6cvPGKfb.jpg?generation=1644048047942606&alt=media
IKI,"Raudonojo kario PANENG prieskonių mišinys SANTA MARIA, 32 g",1.39 €,43.44 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_246394_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_Oo6uGdlo2m30l1ecmVTd.webp?alt=media&token=80eac9ad-255c-4f9a-94d4-d48ba980cbae
IKI,"Skalbimo kapsulės PERSIL DISCS Color, 13 skalbimų",5.39 €,0.41 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284279_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_krAOcVNDATnqtEeCsiV1.webp?alt=media&token=e0ae16e2-fbf6-4ef7-af6e-ed5ad49efc55
IKI,Dzūkijos sausainiai BUČINYS,7.49 €,7.49 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_250631_uF3DptJQvjXHqmno4Mal_RoGrXoLulKdaDafuw5DV.webp?alt=media&token=72e30b92-6392-4999-a79d-57eea3c92115
IKI,"Citrinų kvapo indaplovių indų ploviklio kapsulės FINISH POWERBALL QUANTUM ALL IN 1, 35 vnt.",13.79 €,0.39 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_RSUJr26aigZDz7u7bj9w_xGdb10o0VzY1SFD6eDjbpqgxmW02_RGEQNr2n15vC068p6rfa_thumb.jpg?generation=1674651245018451&alt=media
IKI,"Baltos pupelės BONDUELLE, švelniame pomidorų padaže, 492 g",1.37 €,3.19 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284350_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_WQKu3eFcTCviCvKQhrxJ.webp?alt=media&token=1edc68f5-c075-4979-9928-159b5d038365
IKI,"Jogurtas MIAU su braškių ir juodosios arbatos skonio burbuliukais BUBBLE TEA, 3% riebumo, 140g",0.83 €,5.93 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_287140_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_XXOwIG1lhu6OnRfb6ZcW.webp?alt=media&token=01bf54dd-9ea1-46b4-af69-e54a88a46065
IKI,"Kepimo maišeliai VIGO! S,M,L,Xl, 10 vnt.",1.60 €,0.16 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_oorqgHxxt28R6HjaYPp3_xGdb10o0VzY1SFD6eDjbpqgxmW02_zyyH7icegeSHVfX3hWjY_thumb.jpg?generation=1680083930388864&alt=media
IKI,"Kmynai IKI ŪKIS, 200 g",1.79 €,8.95 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_ZoYRUP5YFOMJNeV991Gm_W5RvAbpnRicygag1V4nopPhtD8z2_zODhsw0hTUJW5Dnirlm2_thumb.jpg?generation=1687180052730295&alt=media
IKI,"Ekologiška obuolių tyrelė MARMALUZI 4+, 90 g",1.12 €,12.44 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_r8nrxkB21YiXq9K9NB9k_W5RvAbpnRicygag1V4nopPhtD8z2_ipK1oBZeuuw1t7zSNcbN_thumb.jpg?generation=1684494385295603&alt=media
IKI,"Dušo želė NIVEA Star Fruit, 500 ml",4.13 €,8.26 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_277683_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_MuX1HFHDuV1HRPgLNlNF_thumb.webp?generation=1700137015281761&alt=media
IKI,"Juodoji arbata TWININGS ENGLISH BREAKFAST TEA, 25 vnt.",3.29 €,0.13 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_K2LMUAhNnG4FwCETXJze.jpg?generation=1582198630753056&alt=media
IKI,"Kepsnių prieskoniai SAUDA (be druskos), 50 g",0.53 €,10.60 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_BWl3nqF1VoXaaiHGb7u7_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_oV4MCazLNsonHmwLdBNJ_thumb.jpg?generation=1693481671630203&alt=media
IKI,"Skanovė baravykų užtepėlė, 190 g",2.39 €,12.58 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_279425_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_xhVrea8zGZqhD4tyvYtg.webp?alt=media&token=720d0263-167d-40aa-936c-5b77ecf1f57d
IKI,"Česnakiniai pipirai SANTA MARIA, 70 g",1.79 €,25.57 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_GBIqIvPc12jLEIqfdqlF_xGdb10o0VzY1SFD6eDjbpqgxmW02_Nb6FxxSZ8ujPjNoYCud0_thumb.jpg?generation=1644326726234791&alt=media
IKI,"Skumbrės savo sultyse su aliejumi KAIJA, 240 g",2.51 €,10.46 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_s045K896SbCurDKibCgs.jpg?generation=1582206384726212&alt=media
IKI,"Juodoji arbata IKI, 20 vnt.",1.13 €,0.06 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_0rsuuS640qba8yrg0Qwz.jpg?generation=1639147490718132&alt=media
IKI,"Sunrise čilinės virtos midijos be kiautų, 180 g",1.67 €,9.28 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_284561_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_Mp7lNQZiiU5Du7VaS3H5.webp?alt=media&token=978f971f-3908-4f53-aaf7-cebb78a5e7f9
IKI,"Extra virgin alyvų aliejus BORGES, 0,75 l",9.59 €,12.79 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_21807_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_HxEoQE3Is3KAaS78BIGM_thumb.jpg?generation=1690969816440113&alt=media
IKI,"Valymo ir indų šluostės VIVESS, 2 vnt.",2.79 €,2.79 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_hkJjSxabu4APFpvhmAkN.jpg?generation=1639134029983362&alt=media
IKI,"Maltas kardamonas SAUDA, 15 g",0.41 €,27.33 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_tqMYIKrJDuycbb0gi0XI_W5RvAbpnRicygag1V4nopPhtD8z2_r3sc7FPJRDtWyrCrrCoK_thumb.jpg?generation=1686902077237516&alt=media
IKI,"Ledai Oreo Sandwich, 110ml",1.49 €,13.55 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_287807_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_IGE0vFr3KdYOCTTeirOq.webp?alt=media&token=3e9d76da-a5d9-4e06-81be-40a3f6fb60d5
IKI,"Kavos pupelės PAULIG ARABICA ESPRESSO, 1 kg",16.99 €,16.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_247592_uF3DptJQvjXHqmno4Mal_1r9GvliZNmvPLOB8bzJo.webp?alt=media&token=e6ff1367-9571-4b11-b76d-080e3d72eb58
IKI,Varškės tortas su uogomis,14.99 €,14.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_274637_W5RvAbpnRicygag1V4nopPhtD8z2_5V806YsjGEP7kzEkbpkz.webp?alt=media&token=466fc0ea-72ed-4f74-89c4-b6ccdc00888d
IKI,"Ekologiškas pomidorų padažas su Jūros druska DAUMANTŲ, 500 g",1.73 €,3.46 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_yqGfsJB2FHcUwDO8EHZZ_xGdb10o0VzY1SFD6eDjbpqgxmW02_X3L423Jp9AyRmbo4ov3S_thumb.jpg?generation=1675259627109259&alt=media
IKI,"Sausas ėdalas sterilizuotoms katėms JOSICAT Classic, 650 g",3.17 €,4.88 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_266187_uF3DptJQvjXHqmno4Mal_LthXCOP9EWdjs5A1JkVn.webp?alt=media&token=09b53909-0317-4f54-b147-5bc4b30025f3
IKI,Karštai rūkyta Bajorų Panevėžio file griežinėliais dujose 120g,1.91 €,15.92 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_279793_uF3DptJQvjXHqmno4Mal_hDwPpSpctFRjf1yGJIE6.webp?alt=media&token=970f4cd7-d203-4d1d-b957-8b34f3014b68
IKI,"Šaldyta menkių filė apkepta tešloje BILLA, 400 g",2.39 €,5.97 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_288299_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_8fALTBkiLOvfwDYFIIKd.webp?alt=media&token=4459b2c8-05a7-4a22-b6ef-47ef4b29c9a8
IKI,Žolelių ir vaisinių arbatų rinkinys ŽOLYNĖLIS,4.79 €,4.79 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_7YXojLgyZzEErMtVVL0B_xGdb10o0VzY1SFD6eDjbpqgxmW02_6qlzQAl0GyX4NTDQn27l_thumb.jpg?generation=1664187655344366&alt=media
IKI,"Maltos mėsos prieskoniai SANTA MARIA, 30 g",1.37 €,17.13 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_mwQxiJ6nhdhcJxz2c2Hc.jpg?generation=1623061185727720&alt=media
IKI,"Šunų ėdalas elniena su moliūgais ir spanguolėmis MOONRANGER, 400 g",2.51 €,6.27 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_rLhpMzyePykCGLcIXvUE_xGdb10o0VzY1SFD6eDjbpqgxmW02_mh4WrTiMcZFkLxqWqkzq_thumb.jpg?generation=1679554247981309&alt=media
IKI,"Augalinis želatinos pakaitalas AGAR AGAR, 30 g",1.19 €,39.67 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_xuJNypKjAEDQbcQOLXbr_xGdb10o0VzY1SFD6eDjbpqgxmW02_k4AGGRL1HIqYgVdwQ2dT_thumb.jpg?generation=1655385624417524&alt=media
IKI,"Dušo želė NIVEA Creme Soft, 250 ml",2.99 €,11.96 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_g78QXhelIwU5sMTskHC0_xGdb10o0VzY1SFD6eDjbpqgxmW02_DfxH46BZvWablj97ezuv_thumb.jpg?generation=1674560110407976&alt=media
