id,title,price,page
000000000000889549,NIVEA Rich Nourishing maitinamasis kūno losjonas,10.49,35
000000000000932316,"Lupimo peilis UNIWELL, 8 cm, 1 vnt.",1.49,35
000000000000935303,"Greitai paruošiama košė CANIS MAJOR šunims, 3 kg",4.69,35
000000000000946231," Aliuminio folija UNIWELL, 50 m x 29 cm",6.99,35
000000000001135823,"Moteriškas rutulinis antiperspirantas NIVEA, 50 ml",4.79,35
000000000001154267,"Mėsos prieskoniai SANTA MARIA, 290 g",5.49,35
000000000001171192,NIVEA Olive drėkinamasis rankų kremas,3.79,35
000000000001180976,"Moteriškos kojinės SKINIJA, 37-40 dydis, 1 vnt.",2.59,35
000000000001183621,"Mot. puskojinės IMMAGINE OLIVIA 40, vienas dydis, 2 vnt., 2 vnt.",1.49,35
000000000001230179,"Keptos menkės su grybais aliejuje DESĖ, 350 g",2.89,35
000000000001252255,NIVEA MEN Dušo želė vyrams BOOST,6.89,35
000000000001266289,"Moter. puskojinės SEVEN LEMON, 40 den, univer. dydis, 2 vnt., 2 vnt.",1.79,35
000000000001296562,"Konservuotas šunų ėdalas FINE DOG su vištiena, 1200 g",4.28,35
000000000001297511,"Vyriškos kojinės FRIENDS, 43-46 dydis, 3 vnt.",7.99,35
000000000001299359,"Higieniniai paketai KOTEX NATURAL SUPER, 7 vnt.",2.09,35
000000000001314127,"Lateksinis šunų žaislas LOVETT, 1 vnt.",2.79,35
000000000001314130,"Kačių žaislai LOVETT, 4 vnt., 1 vnt.",1.39,35
000000000001322295,"Ekologiška žiedinių kopūstų tyrelė MARMALUZI (nuo 4 mėn.), 90 g",0.99,35
000000000001322373,"Dušo gelis NIVEA, 500 ml",6.89,35
000000000001333186,"Cypiantis šunų žaislas LOVETT, 1 vnt.",4.19,35
000000000001334604,"Purškiklis ODORO MOOD STEBUKLŲ METAS, 200 ml",9.99,35
000000000001338117,"Moteriškos pėdkelnės IMG MARLEN 40 nero 5 d., 1 vnt.",2.09,35
000000000001338915,"Makaronai REEVA, karbonariško padažo skonio, 70 g",0.89,35
000000000001343761,"Namų kvapas su lazdelėmis ODORO MOOD DŽENTELMENAS, 1 vnt.",16.99,35
000000000001345090,"Milteliai ACORUS BALANCE FIBER SLIM DETOX, 300 g",5.69,35
000000000001354274,"Saus. ėdalas suaug. katėms PURINA ONE su kal. ir vin., 750 g, 750 g",4.19,35
000000000001355384,"Karštai rūkytos dešrelės WELL DONE su sūriu, a. r., 260 g",2.09,35
000000000001359698,"Augaliniai griežinėliai WELL WELL, lašišos skonio, 100 g",1.99,35
000000000001368831,Mėsos pasta katėms su lašiša WANPY 90 g,1.19,35
000000000001376525,"Gimtadienio žvakutė 7, ELEMENTS SENSE, 2 spalv.",0.79,35
000000000001384140,"Majonezinis salotų padažas HEINZ, 425 g",3.44,35
000000000001385185,"Higieniniai paketai BELLA PERFECTA PURE MAXI, 16 vnt.",3.19,35
000000000001386381,"Ekologiškas purškiamas rapsų aliejus BIONATURALIS, 200 ml",3.17,35
000000000001393995,"Šunų skanėstas PEDIGREE JERKIES su jautiena, 70 g",1.31,35
000000000001395193,"Brandintas jautienos antrekotas su kaulu GRYNUOLIAI, 260 g",6.29,35
000000000000016776,NIVEA MEN Veido kremas vyrams PROTECT&CARE ,9.89,35
000000000000071235,"Aštrūs mėsos priekoniai SNTA MARIA, 20 g",0.99,35
000000000000290751,"Žuvies kepsnių prieskoniai SANTA MARIA, 30 g",0.99,35
000000000000388396,"Vištienos sultinys GALLINA BLANCA, 10 g",0.04,35
000000000000445623,"Higieniniai paketai LIBRESSE ULTRA NORMAL, 10 vnt.",1.99,35
000000000000487362,"Sauskelnės-kelnaitės HUGGIES DRYNITES GIRL 8-13, 30-48 kg, 9 vnt.",6.05,35
000000000000544006,"Vištienos prieskoniai SANTA MARIA su geltonuoju kariu, 24 g",0.99,35
000000000000581210,"Bulvių skustukas TESCOMA PRESTO, 1 vnt.",2.69,35
000000000000723249,"Silikoninė keksiukų kepimo forma JULIETTE, 1 vnt.",8.99,35
000000000000785215,NIVEA FOR MEN Losjonas po skutimosi SENSITIVE ,11.99,35
000000000000785243,"Duonos kepimo indas SIMAX, 28,5 x 12 x 7,6 cm, 1 vnt.",7.49,36
000000000000879850,"Mėsos prieskoniai SANTA MARIA su čiobreliais, 25 g",0.99,36
000000000000928620,"Makaronai YATEKOMO, vištienos skonio, 60 g",1.01,36
000000000001075607,"Žvakutės, sidabro spalvos, 10 vnt., 1 vnt.",1.79,36
000000000001086100,"Higieniniai paketai BELLA IDEALE NIGHT, 14 vnt.",3.89,36
000000000001119078,"Sausas kačių ėdalas PERFECT INDOUR su vištiena, 750 g",2.99,36
000000000001151356,"Grūsti juodieji pipirai SANTA MARIA, 36 g",2.79,36
000000000001158246,NIVEA BLACK&WHITE SILKY SMOOTH rutulinis antiperspirantas moterims ,4.79,36
000000000001162980,NIVEA®  NAKTINIS KREMAS 65+,11.19,36
000000000001173515,"Namų kvapas su lazdelėmis AREON BLACK PATCHOULI LAVENDER, 85 ml",9.99,36
000000000001175246,"Jautienos dešra PRIMADOG su ryžiais, 800 g",2.39,36
000000000001181486,NIVEA Dušo želė CR?ME SOFT,6.89,36
000000000001258308,"Vienkartiniai puodeliai ILAJA CRAFT, 300ml,10vnt",1.49,36
000000000001261738,"NIVEA MEN ""FRESH KICK"" purškiamas antiperspirantas vyrams",4.79,36
000000000001264395,"Natūralus vištienos sultinys GALLINA BLANCA, 90 g",1.61,36
000000000001266256,"Vyr. kojinės SEVEN LEMON, dydis 40-42, tam. pilkos, 1 pora, 1 vnt.",1.39,36
000000000001269295,"Sportinės kojinės SEVEN LEMON, dydis 37-40, baltos, 1 pora, 1 vnt.",1.99,36
000000000001284752, Kamščiatraukis UNIWELL,3.99,36
000000000001287503,"Keksiukų forma UNIWELL, 12 vnt., 1 vnt.",11.99,36
000000000001295549,"Braškiniai ledai AURUM su atogrąžų vaisių įdaru, 98 g",0.99,36
000000000001301951,"Kvapioji žvakė AREON BLACK CRYSTAL, 1 vnt.",4.69,36
000000000001309164,"Namų kvapas su lazdelėmis ODORO MOOD KUBOS ŠĖLSMAS, 90 ml, 90 ml",16.99,36
000000000001314371,"Kačių žaislas su katžole LOVETT, 1 vnt.",2.79,36
000000000001320347,"Vyriškos kojinės FRIENDS, 6314,43–46, 2 poros",6.99,36
000000000001322367,NIVEA gaivinamasis veido prausimo gelis normaliai ir mišriai odai,5.69,36
000000000001330805,"Prie alučio vytintos dešrelės Cheezy a.r., 170 g",3.69,36
000000000001336155,NIVEA valantis micelinis vanduo su aminorūgštimi ir vandenyno dumbliais mišriai odai,8.29,36
000000000001351676,"Silkių filė gabaliukai su džiovintais pomidorais aliejuje, 200 g",1.59,36
000000000001364324,Birių produktų indas UNIWELL CLIP 460 ml,1.99,36
000000000001366791,"Intymios higienos prausiklis BELLA CONTROL, 300 ml",3.75,36
000000000001376516,"Gimtadienio žvakutė 6, ELEMENTS SENSE, 2 spalv.",0.79,36
000000000001380546,"Koldūnai TAUTŲ RECEPTAI, su kiaul. ir visų grūdo dalių milt., 400 g",2.59,36
000000000001384305,"Silikonizuoti kepimo maišeliai, BEATOS VIRTUVĖ, 10 vnt.",4.99,36
000000000001391637,NIVEA MEN STRONG POWER šampūnas plaukams vyrams 500 ml,7.99,36
000000000001396051,"Tofu užtepėlė JUNIOR VETO, 75 g",1.09,36
000000000000017684,"Ekologiškas valomasis citrinų kvapo pienelis FROSCH CITRUS, 500 ml",1.79,36
000000000000027123,"Sausas šunų ėdalas DARLING su mėsa ir daržovėmis, 10 kg",15.99,36
000000000000063936,"Higieniniai paketai BELLA NOVA MAXI, 10 vnt.",1.59,36
000000000000080684,NIVEA Valomosios servetelės normaliai ir mišriai odai AQUA EFFECT,6.79,36
000000000000083969,"Indų ploviklis FROSCH CITRUS SPUL-BALSAM, 500 ml",1.59,36
000000000000089426,"Vandens filtro kasetė AQUAPHOR, 1 vnt.",4.99,36
000000000000369204,"Higieniniai tamponai O.B. PRO COMFORT MINI, 8 vnt.",2.49,36
000000000000449620,"Stiklinis dangtis LET'S COOK, 28 cm, 1 vnt.",6.99,36
000000000000450712,"Salotų prieskoniai su žolelėmis SANTA MARIA, 30 g",1.19,36
000000000000624260,"DZŪKIJOS GRAFO šakotis, 1 kg",15.59,36
000000000000740127,"Dubenėlis AURORA WHITE HOME, 14,5 cm, 1 vnt.",2.79,36
000000000000835137,"Penkių rūšių pipirų mišinys SANTA MARIA malūnėlyje, 60 g",8.09,36
000000000000916081,"Moteriškos pėdkelnės INCANTO COSMO 40, 3 dydis, juodos, 1 vnt.",4.99,36
000000000000934415,"Hermetiškų indelių rinkinys UNIWELL, 3 vnt., 1 vnt.",3.69,36
000000000000946652,"Valgomieji ledai SNICKERS ant pagaliuko, 73.5 g",1.59,36
000000000000948642,"Dubenėlis AURORA WHITE HOME, 17 cm, 1 vnt.",3.49,36
000000000001014132,"Vyriškos kojinės SKINIJA, 43-46 dydis, 1 vnt.",9.45,36
000000000001036513,"Dėmių valiklis FROSCH su aktyviuoju deguonimi, 75 ml",1.45,37
000000000001066352,"Moteriškos kojinės FRIENDS, 35-38 dydis, 3 vnt.",9.99,37
000000000001087778," Hermetiškas indelis UNIWELL Eday,2500 ml",5.49,37
000000000001106364,"Higieniniai paketai ALWAYS Platinum Super Plus, S2, 7 vnt.",2.89,37
000000000001125938,"Šakutė UNIWELL SALI, 1 vnt.",0.99,37
000000000001126633,"Peilis UNIWELL LANE, 1 vnt.",1.29,37
000000000001171708,"Prieskonių mišinys ITALIAN BASILICO SANTA MARIA, 41 g",3.69,37
000000000001217210,"Vaikiškos kojinės FRIENDS , 8306,34–36,įv.sp.,3 poros",6.99,37
000000000001231077,"Vienkartinės lėkštės ILAJA SUGARCANE,23cm 10vnt",1.99,37
000000000001258306,"Vienkartinės lėkštės ILAJA CRAFT, 23cm 10 vnt.",1.49,37
000000000001266253,"Vyriškos kojinės SEVEN LEMON, dydis 40-42, juodos, 1 pora, 1 vnt.",1.39,37
000000000001266255,"Vyriškos kojinės SEVEN LEMON, dydis 46-48, juodos, 1 pora, 1 vnt.",1.39,37
000000000001266279,"Moteriškos pėdkelnės SEVEN LEMON, 40 den, 3 dydis, juodos, 1 vnt.",2.29,37
000000000001266793,"Š. r. sauso sūd. KLEBONIŠKA nugarinė su rūkytomis pap., a.r., 1 kg",11.99,37
000000000001274610,"Moter. kojinės SEVEN LEMON, dydis 37-39, šv. pilkos, 1 pora, 1 vnt.",1.39,37
000000000001289928,"Higieniniai paketai ALWAYS Ultra Secure Night, S4, 6 vnt.",2.89,37
000000000001292673,"Mot. puskojinės SEVEN LEMON, 20 den, univer. dydis, 2 poros, 2 vnt.",1.89,37
000000000001296559,"Šunų skanėstas FINE DOG MINI su antiena, 80 g",1.48,37
000000000001305800,"Skalbiamieji milteliai FROSCH COLOR su granatų ekstraktu, 1.45 kg",6.49,37
000000000001321554,NIVEA® DERMA SKIN CLEAR tonikas į bėrimus linkusiai odai,7.99,37
000000000001333184,Gyvūnų nagų kirpimo žirklės LOVETT,3.49,37
000000000001338389,"KĖDAINIŲ KONSERVŲ FABRIKO česnakinis padažas, 270 g",1.49,37
000000000001346841,"Skystasis skalbiklis REX AROMATHERAPY COLOR, 20 skalb., 900 ml",4.39,37
000000000001350185,Areon sausas spintų kvapas PREMIUM BLACK,3.99,37
000000000001354698,Sušokantis medžio kraikas katėms ,4.49,37
000000000001361158,"Lakštinė veido kaukė NIVEA SKIN RADIANCE, 1 vnt.",3.69,37
000000000001384243,"Popieriniai įdėklai gruzdintuvėms, BEATOS VIRTUVĖ, 16 x 4,5 cm.",4.49,37
000000000001385190,"Urologiniai įklotai SENI LADY NIGHT, 12 vnt.",5.69,37
000000000001386096,"Kačių skanėstai su vištiena LOVETT, 60g",1.69,37
000000000001386107,"Kačių skanėstai su lašiša LOVETT, 60g",1.69,37
000000000001398754,"Skalbinių kvepalai ""SILAN FLORAL ESSENCES Cherry Blossom"" 30sk. (540ml)",5.59,37
000000000000058997,"Skutimosi želė NIVEA MEN, 200 ml",6.69,37
000000000000449618,"Stiklinis dangtis UNIWELL EDAY, 24 cm, 1 vnt.",5.99,37
000000000000487361,"Sauskelnės-kelnaitės HUGGIES DRYNITES BOY 8-13, 30-48 kg, 9 vnt.",6.05,37
000000000000504975,"Higieniniai įklotai SENI LADY, 20 vnt.",2.89,37
000000000000505672,NIVEA® Color Brilliance šampūnas,4.79,37
000000000000538237,"Indų kempinės-šveistukai VILEDA GLITZI PLUS, 3 vnt.",1.29,37
000000000000669332,"Sausas mažų veislių šunų ėdalas FRISKIES su vištiena, 1500 g",4.01,37
000000000000759884,"Akmens druska SANTA MARIA, malūnėlyje, 455 g",6.99,37
000000000000787579,"Puodelis AURORA WHITE HOME, 355 ml,drum",1.99,37
000000000000837746,"Figūrinės kempinės-šveistukai SUPERMAX, 3 vnt.",1.05,37
000000000000916073,"Moteriškos puskojinės INCANTO PODIUM 20, vienas dydis, 2 vnt.",3.29,37
000000000000938306,NIVEA raminantis micelinis vanduo su aminorūgštimi ir dekspantenoliu jautriai odai,6.79,37
000000000000951099,"Hermetiškas indelis BORGONOVO IGLOO, 21,5 cm, 2500 ml, 1 vnt.",9.99,37
000000000001048144,"Gimtadienio žvakutės, įvairių spalvų, 12 vnt., 1 vnt.",1.79,37
000000000001059826,"Greitai paruošiami makaronai YAKISOBA (klasikiniai), 93 g",1.43,37
000000000001070314,"Higieniniai įklotai ALWAYS Normal, Fresh Scent, 58 vnt.",5.69,37
000000000001090190,"Skutimosi putos NIVEA MEN SENSITIVE COOL jautriai odai, 200 ml",5.49,37
000000000001093495,"Sauskelnės-kelnaitės HUGGIES PANTS 5 JUMBO GIRL, 12-17 kg, 34 vnt.",10.25,37
000000000001105867,"Stiklinis dangtis UNIWELL, 24 x 26 x 28 cm, 1 vnt.",10.99,37
000000000001118375,"Rinkinio EASY WRING&CLEAN TURBO šluostė, 1 vnt.",5.49,37
000000000001139043,"Higieniniai paketai BELLA IDEALE, 20 vnt.",4.09,37
000000000001179702,"Moteriškos puskojinės IMMAGINE Italiana Olivia20(2p.), universalus,neutro",1.44,38
000000000001180962,"Vyriškos kojinės SKINIJA, 43-46 dydis, 1 vnt.",3.59,38
000000000001241571,"Indaplovių gelis FINISH ALL IN 1 MAX ECO, 900 ml",11.19,38
000000000001251232,"Stiklinės ILAJA JAZZ, 310 ml 6 vnt.",4.99,38
000000000001266257,"Vyr. kojinės SEVEN LEMON, dydis 43-45, tam. pilkos, 1 pora, 1 vnt.",1.39,38
000000000001266273,"Moteriškos kojinės SEVEN LEMON, dydis 40-42, pilkos, 1 pora, 1 vnt.",1.39,38
000000000001282564, Trintuvė su rankena UNIWELL,2.99,38
000000000001282574, Bulvių skustukas UNIWELL,1.99,38
000000000001292370,"Moteriškos pėdkelnės SEVEN LEMON, 20 den, 5 dydis, juodos, 1 vnt.",1.89,38
000000000001297920,NIVEA Rose Touch valomosios veido putos su organiniu rožių vandeniu,7.89,38
000000000001300842,"Kačių ėdalas PRIMACAT su kalakutiena, 400 g, 400 g",2.74,38
000000000001305711,"Skalbiamieji milteliai FROSCH COLOR su alavijais, 1.45 kg",6.49,38
000000000001314076,"Pomidorų padažas su kietuoju sūriu KKF, 400 g",1.79,38
000000000001324640,"My Love visavertis sausas suaugusių kačių pašaras su vištiena, 300 g",0.84,38
000000000001328554,"Higieniniai įklotai ALWAYS Normal, Fresh Scent, 76 vnt.",7.19,38
000000000001328596,NIVEA Fresh Sensation purškiamasis antiperspirantas vyrams ,4.79,38
000000000001334944,"Maišelių spaustukai PRESTO, 6 vnt",3.49,38
000000000001338440,"Šaltai rūkyta sausai sūd. kiaul. nugarinė su pipirais, a. r., 1 kg",11.99,38
000000000001339197,"Citrinpipiriai SANTA MARIA, 359 g",8.29,38
000000000001359916,"Higieniniai įklotai SENI LADY EXTRA PLUS, 15 vnt.",4.89,38
000000000001370492,Šunų skanėstai SANAL TRAINERS DUO BONES 300g,1.99,38
000000000001375292,"Žvakė stikliniame indelyje BOLSIUS CHERRY ICE, 8 x 7 cm",2.79,38
000000000001382752,"Vytinta ROKIŠKIO kiaulienos išpjova, a. r., 150 g",3.69,38
000000000001383131,"Servetėlės Stitch&Angel,33x33 cm, 20vnt",1.79,38
000000000001386465,"Žvakė, BOLSIUS, soft pearl, 80/58mm",1.59,38
000000000001395324,"Club 4 Paws Premium visavertis sausas pašaras mažų veislių suaugusiems šunims su antiena, 2 kg",3.84,38
000000000000011601,"Higieniniai paketai ALWAYS Ultra Super Plus, S2, 8 vnt.",2.89,38
000000000000016777,NIVEA MEN ACTIVE ENERGY drėkinantis veido kremas,10.99,38
000000000000016792,NIVEA Q10 ANTI-WRINKLE POWER STANGRINAMASIS DIENINIS KREMAS SU SPF15,19.99,38
000000000000062350,"Šepečio šluostė VILEDA ACTIVE MAX MOP, 1 vnt.",6.99,38
000000000000251554,"Kačių šampūnas AS, 250 ml",2.09,38
000000000000319734,"Alyvuogių aliejus EXTRA VIRGIN MONINI GRAN FRUTTATO, 500 ml",8.39,38
000000000000504977,"Higieniniai įklotai ""SENI Lady"", 15 vnt.",4.49,38
000000000000539479,"Elementai DURACELL D, LR20, 2 vnt., 2 vnt.",3.49,38
000000000000660487,"Moteriškos pėdkelnės PIERRE CARDIN BELFORT 40 NERO 4 d., 1 vnt.",4.99,38
000000000000678289,"Sausas šunų ėdalas FRISKIES BALANCE su vištiena ir, 3 kg",5.87,38
000000000000796352,"Moteriškos pėdkelnės IMMAGINE MARLEN 40, 3 dydis, nero, 1 vnt.",2.09,38
000000000000888089,Įvairių gėlių puokštė,5.79,38
000000000000916093,"Moteriškos pėdkelnės INCANTO COSMO 40, 3 dydis, kūno spalvos, 1 vnt.",4.99,38
000000000000916095,"Moteriškos pėdkelnės INCANTO COSMO 40, 5 dydis, 1 vnt.",4.99,38
000000000000916098,"Moteriškos pėdkelnės INCANTO ACTIVE BODY 40, 4 dydis, 1 vnt.",5.99,38
000000000001000612,"Moteriškos kojinės SPARTA, 1 vnt., 36-41 dydis",3.99,38
000000000001004917,"Sausas marinato mišinys SANTA MARIA vištienai, 30 g",1.19,38
000000000001041825,Konditerinis švirkštas TESCOMA DELICIA,9.99,38
000000000001054671,"Universalusis peilis UNIWELL, 1 vnt.",4.99,38
000000000001088084,"Hermetiškų indelių rinkinys UNIWELL, 3 vnt., 3 vnt.",9.99,38
000000000001090189,NIVEA MEN Balzamas po skutimosi jautriai odai SENSITIVE COOL ,11.99,38
000000000001121149,"EKO daržovių trošk.MARMALUZI su jautiena, grikiais nuo 8mėn., 190 g",1.79,38
000000000001125939,"Šaukštas UNIWELL SALI, 1 vnt.",0.99,38
000000000001126639,"Ilgas šaukštelis UNIWELL LANE, 1 vnt.",0.99,38
000000000001151892,"Puodas su dangčiu, 2.7L",8.99,38
000000000001157631,"Šunų užkandis YORK FRIEND (minkštos antienos juostelės), 50 g",1.19,38
000000000001160214,"Ekologiškas kanapių sėklų aliejus BIONATURALIS, 250 ml",4.19,39
000000000001171709,"Prieskonių mišinys JAPANESE WASABI & SESAME SANTA MARIA, 44 g",3.69,39
000000000001175245,"Ėrienos dešra PRIMADOG su ryžiais, 800 g",2.39,39
000000000001190215,"Kepti MĖGĖJŲ silkių filė suktinukai pomidorų padaže, 480 g",2.89,39
000000000001205432,"Cilindrinė žvakė BOLSIUS,12 x 5,8 cm, 1 vnt.",2.89,39
000000000001247813,"Moteriškos kojinės SPARTA, 2 poros, 36-41 dydis, juodos, 2 vnt.",7.49,39
000000000001270499,"Sausas šunų ėdalas FRISKIES BALANCE su vištiena ir daržov., 10 kg",16.19,39
000000000001282494, Silikoninė mentelė UNIWELL,2.29,39
000000000001282495, Samtis UNIWELL,2.99,39
000000000001292656,"Elementai DURACELL 2016, 2 vnt., 2 vnt.",1.99,39
000000000001303827,"Indaplovių kapsulės FINISH POWERBALL ULTIMATE ALL IN 1 LEMON, 70 vnt.",19.99,39
000000000001311322,"Ekologiški raudonėliai SANTA MARIA, 9 g",3.29,39
000000000001316082,"Sausas šunų ėdalas ONE MINI DOG su vištiena ir ryžiais, 1,5 kg",4.99,39
000000000001316325,NIVEA Fresh Flower pieštukinis antiperspirantas moterims,5.39,39
000000000001321686,"Higieniniai įklotai CAREFREE ORGANIC COTTON, 30 vnt.",4.99,39
000000000001330814,"Vytintos dešrelės PRIE ALUČIO PIRI PIRI, a. r., 170 g",3.69,39
000000000001346844,"Skalbiamieji milteliai REX AROMATHERAPY COLOR, 18 skalb., 990 g",4.39,39
000000000001350099,"Skalbiamosios kapsulės REX POWER CAPS AROMATHERAPY COLOR, 13 vnt.",4.39,39
000000000001350186,Areon sausas spintų kvapas PREMIUM AURUM,3.99,39
000000000001354998,"Didieji šprotai aliejuje pomidorų padaže BRIVAIS VILNIS, 240 g",1.89,39
000000000001356880,"Ekologiškas judrų aliejus BIONATURALIS, 250 ml",3.59,39
000000000001359893,"BELLA HERBS Aloe, hig.pak. 20vnt.",3.09,39
000000000001361969,"NIVEA SKIN DETOX lakštinė veido kaukė, prisotinta detoksikuojančio serumo, sudirgusiai odai",3.49,39
000000000001366361,"Indaplovės tabletės FINISH Pow. E. Lem. 90+2 vnt., 92 vnt.",17.99,39
000000000001372749,"Naktiniai paketai BELLA for Teens Sensitive Night, N16",3.29,39
000000000001373342,"Šaldyti makaronų rutuliukai DONE COOKIN su mocarela, čederiu, 220 g",3.19,39
000000000001374036,"Micelinis vanduo NIVEA, 100 ml",4.49,39
000000000001384814,"Universalus valiklis CIF CREAM LEMON, 750 ml",4.75,39
000000000001386461,"Žvakė, BOLSIUS, soft pearl, 150/58mm",3.19,39
000000000001387162,"Lazdelės su paukštiena ir kepenimis LOVETT, 50 g",1.19,39
000000000001387906,NIVEA MEN dušo gelis vyrams Total Relax 500 ml,6.89,39
000000000001394148,NIVEA GLOWY LIPS lūpų balzamas,5.99,39
000000000000148392,"Ekologiškas valomasis levandų kvapo pienelis FROSCH LAVENDER, 500 ml",1.79,39
000000000000148932,"Sriubos lėkštė LUMINARC FESTON, 23 cm, 1 vnt.",1.79,39
000000000000487359,"Sauskelnės-kelnaitės HUGGIES DRYNITES BOY 4-7 (17-30 kg), 10 vnt.",6.05,39
000000000000576954,"Higien. paketai BELLA PERFECTA ROSE DEO SOFTIPLAITE, 10 vnt.",2.49,39
000000000000655923,"Stiklinis dangtis UNIWELL EDAY, 20 cm, 1 vnt.",4.99,39
000000000000680669,"Stiklinė kepimo forma PYREX, 22 x 13 cm, 1 vnt.",7.99,39
000000000000723253,"Silikoninė kepimo forma JULIETTE, 24 cm, 1 vnt.",9.99,39
000000000000755991,"Marinavimo prieskoniai SANTA MARIA BBQ RUB su priesk. žolel., 22 g",1.09,39
000000000000760862,"Mikropluošto šluostė, 1 vnt.",1.17,39
000000000000782462,"Silikoninsė kepimo formelės JULIETTE, 6 vnt., 6 vnt.",6.99,39
000000000000809704,"Keraminių viryklių valiklis DR.BECKMANN, 250 ml",2.79,39
000000000000833172,"Šunų ir kačių lašai nuo blusų ir erkių AS, 6 vnt. x 2 ml, 12 ml",6.99,39
000000000000898327,NIVEA MEN Losjonas po skutimosi PROTECT&CARE ,11.99,39
000000000000916763,"Elementas DURACELL 2450, 1 vnt., 1 vnt.",1.99,39
000000000000951120,"Puodelis LUMINARC NUEVO, 320 ml, 1 vnt.",1.99,39
000000000001013164,"Vyriškos kojinės SKINIJA, 43-46 dydis, 1 vnt.",5.49,39
000000000001048141,"Gimtadienio žvakutės, mėlynos, 10 vnt., 1 vnt.",1.79,39
000000000001061784,"Džiovyklė VILEDA STYLE, 1 vnt.",24.49,39
000000000001079504,"Universaliosios šluostės SPONEX, 10 vnt., 10 vnt.",3.23,39
000000000001082788,Peilių galąstuvas FISKARS ESSENTIAL,16.99,39
000000000001093494,"Sauskelnės-kelnaitės HUGGIES PANTS 4 LITTLE MOVERS , 9-14 kg, 36 vnt.",10.25,40
000000000001098180,"Skalbiamieji lapeliai DR. BECKMANN nuo nusidažymo, 10 vnt.",3.09,40
000000000001138861,"Naktiniai higieniniai paketai BELLA IDEALE, 14 vnt., 14 vnt.",3.89,40
000000000001139417,"Kilimų valiklis DR. BECKMANN su šepetėliu, 650 ml",5.15,40
000000000001156847,"Moteriškos pėdkelnės IMG Charme 80den 5 dydis, nero",2.49,40
000000000001162979,NIVEA®  DIENINIS KREMAS 65+,11.19,40
000000000001171710,"Prieskonių mišinys JAPANESE TERIYAKI SANTA MARIA, 44 g",3.69,40
000000000001173516,"Namų kvapas su lazdelėmis AREON BLACK PEONY BLOSSOM, 85 ml",9.99,40
000000000001188281,"Ekologiškas graikinių riešutų aliejus BIONATURALIS, 250 ml",4.79,40
000000000001200259,"Vytinta kiauliena, a. r., 100 g",3.79,40
000000000001224462,NIVEA BLACK&WHITE ULTIMATE IMPACT purškiamasis antiperspirantas moterims ,4.79,40
000000000001225986,"Vynuogių kauliukų aliejus MONINI (rafinuotas), 1 l",9.09,40
000000000001243759,"Plaukų putos NIVEA, 150 ml",7.19,40
000000000001254266,"Vyriškos skutimosi putos NIVEA MEN FRESH KICK, 200 ml",5.49,40
000000000001256411,"Sportinės kojinės,PUMA,3 poros, dydis: 35-38, spalva: juoda",7.99,40
000000000001257878,"Moteriškos kojinės pėdutės SP, 3 p, 36-40 dydis, balta",8.29,40
000000000001260863,"Pieno mišinys FRISO GOLD COMFORT NEXT 3 (nuo 12 mėn.), 400 g",8.95,40
000000000001291316,"Vyriškos skutimosi putos NIVEA SENSITIVE PRO ULTRA CALMING, 200 ml",6.35,40
000000000001293161,"Vienkartiniai dubenėliai ILAJA WHITE,470ml20vnt.",4.99,40
000000000001296722,"Šunų skanėstas PEDIGREE CHEWY MINI, 68 g",1.07,40
000000000001305334,"KĖDAINIŲ KONSERVŲ FABRIKO kečupas ŠAŠLYKAMS, 970 ml",2.39,40
000000000001305660,"Drėkinamasis kūno kremas NIVEA FAMILY CARE ALL PURPOSE, 450 ml",9.99,40
000000000001308929,"Aromatinė kortelė ODORO KUBOS ŠĖLSMAS, 1 vnt.",5.99,40
000000000001320279,"Vištienos prieskoniai SANTA MARIA be pridėtinės druskos, 37 g",2.29,40
000000000001321552,NIVEA® DERMA SKIN CLEAR Į BĖRIMUS LINKUSIOS ODOS  prausimosi gelis,7.99,40
000000000001321555,NIVEA MEN Fresh Kick pieštukinis antiperspirantas vyrams,5.39,40
000000000001326737,"Kempinės VILEDA ULTRA FRESH, 3 vnt.",2.39,40
000000000001339204,"Malti juodieji pipirai SANTA MARIA, 181 g",8.49,40
000000000001343779,NIVEA MEN Fresh Active pieštukinis dezodorantas vyrams,5.39,40
000000000001346755,"Skystasisis skalbiklis REX AROMATHERAPY WHITE, 20 skalb., 900 ml",4.39,40
000000000001361159,"Micelinis vanduo NIVEA , 400 ml",9.89,40
000000000001361653,NIVEA MEN dušo želė DEEP EXTR.MAXX 500ml,6.89,40
000000000001369212,"Kačių antkaklis VETOCANIS nuo parazitų, 1 vnt.",3.59,40
000000000001370484,Šunų skanėstai SANAL TRAINERS MINI BONES 300g,1.99,40
000000000001371203,Granuliuotas medžio kraikas naminiams gyvūnėliams,2.19,40
000000000001378114,"NIVEA Soft drėkinamasis kremas veidui, kūnui, rankoms",10.99,40
000000000001384161,"Kepimo maišeliai sumuštiniams, BEATOS VIRTUVĖ, 20 vnt.",5.99,40
000000000001391523,"Purškiamas kvapas ODORO MOOD ""Gėlių šokis"", 200 ml",9.49,40
000000000001391675,NIVEA dušo želė Derma Control Defend 500 ml,6.89,40
000000000001395176,"Brandinta jautienos nugarinė su kaulu GRYNUOLIAI, 260 g",4.99,40
000000000000157498,"Universaliosios šluostės VILEDA, 3 vnt.",1.59,40
